time,open,high,low,close,vol
1708905600,178.77999877929688,179.83999633789062,174.80999755859375,176.00999450683594,45435100
1708992000,175.9199981689453,178.4600067138672,172.49000549316406,178.0,43665200
1709078400,176.25,176.83999633789062,173.58999633789062,176.5399932861328,35914400
1709164800,179.82000732421875,193.0,179.82000732421875,192.52999877929688,105538500
1709251200,197.91000366210938,202.72000122070312,195.4199981689453,202.63999938964844,103583000
1709510400,205.16000366210938,211.00999450683594,203.5,205.36000061035156,86835300
1709596800,200.5,205.3300018310547,199.14999389648438,205.1300048828125,65407100
1709683200,210.42999267578125,214.80999755859375,207.32000732421875,210.6300048828125,86687000
1709769600,212.52000427246094,213.8300018310547,208.22000122070312,211.3800048828125,63869000
1709856000,213.41000366210938,227.3000030517578,205.60000610351562,207.38999938964844,120592600
1710115200,203.00999450683594,203.5500030517578,196.6999969482422,198.38999938964844,73098600
1710201600,200.52000427246094,202.85000610351562,194.27000427246094,202.75999450683594,68951700
1710288000,198.72999572753906,198.8300018310547,192.6999969482422,194.7899932861328,70526900
1710374400,192.9199981689453,196.92999267578125,184.02999877929688,187.05999755859375,84490500
1710460800,184.8300018310547,193.8000030517578,184.47999572753906,191.05999755859375,95225700
1710720000,193.2899932861328,193.5,188.0500030517578,190.64999389648438,59306900
1710806400,183.16000366210938,185.61000061035156,177.36000061035156,181.4199981689453,83509500
1710892800,182.02999877929688,182.67999267578125,174.0,179.72999572753906,81773100
1710979200,185.97000122070312,187.69000244140625,177.66000366210938,178.67999267578125,75265600
1711065600,177.2100067138672,180.75999450683594,175.0500030517578,179.64999389648438,57832100
1711324800,172.89999389648438,182.8000030517578,172.0,178.6300048828125,71935300
1711411200,179.5399932861328,182.60000610351562,176.3300018310547,177.8699951171875,65322400
1711497600,179.9600067138672,181.22999572753906,175.39999389648438,179.58999633789062,55685600
1711584000,179.47000122070312,183.39999389648438,178.3000030517578,180.49000549316406,57628600
1711929600,180.10000610351562,187.24000549316406,179.89999389648438,183.33999633789062,74299900
1712016000,179.47000122070312,180.10000610351562,174.8300018310547,178.6999969482422,61598800
1712102400,177.5399932861328,182.0500030517578,176.6999969482422,180.77000427246094,49835100
1712188800,182.9199981689453,183.02000427246094,165.64999389648438,165.8300018310547,88280000
1712275200,168.10000610351562,172.69000244140625,165.5800018310547,170.4199981689453,66025200
1712534400,168.1999969482422,171.66000366210938,166.82000732421875,169.89999389648438,43997500
1712620800,170.2100067138672,171.60000610351562,167.2899932861328,170.77999877929688,42928000
1712707200,166.7100067138672,169.77999877929688,164.0,167.13999938964844,59600000
1712793600,167.5500030517578,170.9499969482422,166.5500030517578,170.5,48994500
1712880000,164.52999877929688,165.6999969482422,161.82000732421875,163.27999877929688,63334200
1713139200,164.42999267578125,164.44000244140625,158.75999450683594,160.32000732421875,61461200
1713225600,162.27999877929688,164.8800048828125,161.6699981689453,163.4600067138672,55302100
1713312000,163.97000122070312,164.4499969482422,153.8800048828125,154.02000427246094,75909000
1713398400,155.50999450683594,156.9600067138672,152.32000732421875,155.0800018310547,52669800
1713484800,151.58999633789062,154.25,145.2899932861328,146.63999938964844,71232500
1713744000,148.14999389648438,149.88999938964844,145.6300048828125,148.63999938964844,49397000
1713830400,151.64999389648438,153.5,150.35000610351562,152.27000427246094,46051900
1713916800,156.55999755859375,157.66000366210938,150.6300048828125,151.74000549316406,43412600
1714003200,149.14999389648438,155.13999938964844,146.75,153.75999450683594,41471400
1714089600,154.24000549316406,158.6300048828125,153.42999267578125,157.39999389648438,42510700
1714348800,159.0800018310547,160.77000427246094,156.25999450683594,160.1999969482422,43478200
1714435200,160.6300048828125,162.2899932861328,158.35000610351562,158.3800048828125,60742800
1714521600,148.11000061035156,151.3699951171875,142.13999938964844,144.27000427246094,89413200
1714608000,145.50999450683594,147.6199951171875,141.16000366210938,146.16000366210938,50034700
1714694400,148.75,150.7899932861328,147.24000549316406,150.60000610351562,49361100
1714953600,153.10000610351562,156.64999389648438,151.25999450683594,155.77999877929688,44624500
1715040000,156.32000732421875,157.6999969482422,153.66000366210938,154.42999267578125,37374900
1715126400,153.39999389648438,155.3300018310547,152.52000427246094,153.6199951171875,28728000
1715212800,153.1300048828125,154.08999633789062,150.61000061035156,152.38999938964844,33018000
1715299200,154.2899932861328,156.3699951171875,151.30999755859375,151.9199981689453,37652800
1715558400,151.27999877929688,153.3300018310547,150.39999389648438,150.55999755859375,27859200
1715644800,150.42999267578125,153.49000549316406,148.77999877929688,153.16000366210938,31938300
1715731200,155.58999633789062,159.69000244140625,154.6999969482422,159.6699981689453,43195900
1715817600,160.9199981689453,168.05999755859375,159.89999389648438,162.6199951171875,76726700
1715904000,168.42999267578125,169.72000122070312,162.32000732421875,164.47000122070312,65944400
1716163200,165.5500030517578,168.49000549316406,164.47000122070312,166.3300018310547,45618000
1716249600,164.0,165.8300018310547,163.10000610351562,164.66000366210938,30005500
1716336000,167.41000366210938,169.80999755859375,163.86000061035156,165.52000427246094,47426700
1716422400,170.17999267578125,173.13999938964844,158.27000427246094,160.42999267578125,91888800
1716508800,161.41000366210938,167.66000366210938,160.25,166.36000061035156,54795400
1716854400,169.4199981689453,174.5500030517578,164.9600067138672,171.61000061035156,66495400
1716940800,167.4600067138672,168.47999572753906,162.91000366210938,165.13999938964844,56537500
1717027200,167.89999389648438,168.75,163.8000030517578,166.75,46479900
1717113600,166.64999389648438,169.5,160.07000732421875,166.89999389648438,64331900
1717372800,170.82000732421875,171.0800018310547,160.91000366210938,163.5500030517578,59157600
1717459200,162.83999633789062,164.8300018310547,158.8699951171875,159.99000549316406,48157200
1717545600,162.07000732421875,167.1199951171875,161.3800048828125,166.1699981689453,60507500
1717632000,165.4600067138672,169.50999450683594,163.86000061035156,166.77999877929688,47153700
1717718400,166.58999633789062,169.4499969482422,165.86000061035156,167.8699951171875,44796000
1717977600,162.47999572753906,165.5500030517578,159.61000061035156,160.33999633789062,67575600
1718064000,160.5,161.5399932861328,156.9199981689453,158.9600067138672,40497100
1718150400,160.32000732421875,162.24000549316406,158.6199951171875,160.24000549316406,48325800
1718236800,160.39999389648438,162.66000366210938,157.30999755859375,159.89999389648438,44442500
1718323200,158.5,161.33999633789062,157.61000061035156,159.6300048828125,34054000
1718582400,158.0,159.22999572753906,154.13999938964844,158.39999389648438,44507700
1718668800,156.99000549316406,157.24000549316406,153.33999633789062,154.6300048828125,51852000
1718841600,155.82000732421875,166.82000732421875,155.5,161.77999877929688,93245700
1718928000,161.75,163.1999969482422,157.88999938964844,161.22999572753906,61334700
1719187200,159.75,163.39999389648438,158.19000244140625,160.25,45954100
1719273600,160.72999572753906,161.0,156.4499969482422,160.25,40975300
1719360000,160.60000610351562,160.74000549316406,156.0,157.5399932861328,36973400
1719446400,157.17999267578125,160.61000061035156,156.80999755859375,159.47000122070312,34018200
1719532800,160.22999572753906,166.4499969482422,159.41000366210938,162.2100067138672,56204600
1719792000,161.25,161.50999450683594,153.63999938964844,157.69000244140625,50436700
1719878400,157.0399932861328,164.5800018310547,156.6999969482422,164.30999755859375,57838600
1719964800,164.1999969482422,165.25999450683594,162.50999450683594,163.89999389648438,26980900
1720137600,165.97000122070312,174.0399932861328,165.67999267578125,171.89999389648438,61857100
1720396800,174.89999389648438,178.9499969482422,173.22000122070312,178.69000244140625,60223400
1720483200,177.97000122070312,180.41000366210938,174.6999969482422,177.10000610351562,43395600
1720569600,179.99000549316406,187.27999877929688,177.8000030517578,183.9600067138672,90247000
1720656000,184.07000732421875,187.11000061035156,177.25,181.94000244140625,59231400
1720742400,182.02000427246094,186.99000549316406,179.69000244140625,181.61000061035156,50827400
1721001600,184.4499969482422,185.5,178.5399932861328,179.8300018310547,42202700
1721088000,179.69000244140625,179.75,174.52999877929688,177.5500030517578,40633100
1721174400,169.8000030517578,169.8000030517578,159.3699951171875,159.42999267578125,76954200
1721260800,163.41000366210938,163.41000366210938,153.1999969482422,155.77000427246094,69420300
1721347200,154.86000061035156,155.80999755859375,150.6199951171875,151.5800018310547,47513100
1721606400,154.22999572753906,156.6999969482422,152.5399932861328,155.8699951171875,43912500
1721692800,154.9499969482422,157.0500030517578,153.8000030517578,154.0,31950600
1721779200,152.72000122070312,153.67999267578125,144.52999877929688,144.6300048828125,49203100
1721865600,144.07000732421875,144.75,136.80999755859375,138.32000732421875,60578500
1721952000,140.32000732421875,141.2899932861328,138.27000427246094,139.99000549316406,49435800
1722211200,141.19000244140625,144.58999633789062,138.75,139.75,47447200
1722297600,139.8800048828125,141.6999969482422,134.0500030517578,138.44000244140625,68801700
1722384000,150.72999572753906,153.60000610351562,140.02999877929688,144.47999572753906,114306800
1722470400,145.0,147.2899932861328,130.24000549316406,132.5399932861328,94731900
1722556800,133.5,137.10000610351562,131.3300018310547,132.5,78562000
1722816000,122.16000366210938,139.13999938964844,121.83000183105469,134.82000732421875,76089400
1722902400,135.14999389648438,136.44000244140625,129.10000610351562,130.17999267578125,64455600
1722988800,133.75,136.24000549316406,128.3699951171875,128.6699981689453,54676500
1723075200,131.97000122070312,136.47999572753906,128.94000244140625,136.32000732421875,49037500
1723161600,134.69000244140625,135.5,132.44000244140625,134.27000427246094,40583000
1723420800,134.44000244140625,137.99000549316406,133.22999572753906,136.77000427246094,39724300
1723507200,138.1199951171875,141.19000244140625,137.52000427246094,141.1300048828125,42218000
1723593600,143.0,143.25,137.63999938964844,140.75,35506400
1723680000,143.0,147.9600067138672,141.80999755859375,147.36000061035156,43582400
1723766400,145.6999969482422,149.3699951171875,145.1999969482422,148.55999755859375,31123900
1724025600,148.42999267578125,155.3699951171875,147.72000122070312,155.27999877929688,60766900
1724112000,156.49000549316406,162.0399932861328,154.50999450683594,156.39999389648438,76851200
1724198400,156.1199951171875,158.64999389648438,155.07000732421875,157.80999755859375,42791200
1724284800,158.8699951171875,159.83999633789062,151.00999450683594,151.6999969482422,45737300
1724371200,153.60000610351562,156.39999389648438,151.8300018310547,154.97999572753906,43694600
1724630400,154.6999969482422,158.27999877929688,148.91000366210938,149.99000549316406,49893300
1724716800,150.1300048828125,151.6999969482422,148.44000244140625,150.5,35102700
1724803200,149.39999389648438,150.42999267578125,144.72000122070312,146.36000061035156,34075800
1724889600,146.58999633789062,149.49000549316406,144.47000122070312,145.49000549316406,31602100
1724976000,147.52000427246094,148.99000549316406,145.25,148.55999755859375,31169100
1725321600,146.41000366210938,146.49000549316406,136.10000610351562,136.94000244140625,42172700
1725408000,140.50999450683594,143.3699951171875,138.50999450683594,140.8699951171875,42130600
1725494400,138.1999969482422,141.7100067138672,137.8300018310547,139.44000244140625,25023000
1725580800,138.6999969482422,139.1300048828125,132.11000061035156,134.35000610351562,39993500
1725840000,136.10000610351562,138.4499969482422,134.86000061035156,138.14999389648438,27194500
1725926400,139.05999755859375,143.0800018310547,137.25,142.83999633789062,37217500
1726012800,145.32000732421875,150.16000366210938,140.7100067138672,149.86000061035156,50935400
1726099200,148.42999267578125,151.5399932861328,147.64999389648438,150.77000427246094,29286200
1726185600,152.32000732421875,153.02999877929688,150.6999969482422,152.30999755859375,25117200
1726444800,151.6999969482422,154.44000244140625,150.91000366210938,152.0800018310547,27677800
1726531200,153.5500030517578,154.0399932861328,149.22999572753906,150.82000732421875,29889000
1726617600,150.89999389648438,152.82000732421875,148.00999450683594,148.2899932861328,26320100
1726704000,153.80999755859375,159.25,152.77000427246094,156.74000549316406,44500000
1726790400,156.0,157.4499969482422,152.47000122070312,155.9499969482422,40248200
1727049600,156.4499969482422,157.19000244140625,154.97000122070312,156.75,21728500
1727136000,157.4600067138672,159.63999938964844,154.5800018310547,158.32000732421875,27531200
1727222400,158.5,162.9499969482422,158.17999267578125,162.02000427246094,35233300
1727308800,167.05999755859375,168.67999267578125,164.0500030517578,167.49000549316406,38044900
1727395200,167.47999572753906,168.72999572753906,163.74000549316406,164.35000610351562,27876000
1727654400,163.10000610351562,165.0800018310547,162.17999267578125,164.0800018310547,21881600
1727740800,164.47999572753906,165.39999389648438,158.0800018310547,159.75,31831900
1727827200,159.30999755859375,163.10000610351562,158.6699981689453,159.77999877929688,24630400
1727913600,159.7100067138672,166.7899932861328,159.39999389648438,162.85000610351562,29598800
1728000000,166.52999877929688,171.2100067138672,164.4199981689453,170.89999389648438,44556500
1728259200,171.0800018310547,172.41000366210938,168.2100067138672,170.97000122070312,38379900
1728345600,171.75,173.60000610351562,170.0,172.8000030517578,34730200
1728432000,174.0500030517578,174.0500030517578,169.5500030517578,171.02000427246094,33890700
1728518400,169.75999450683594,172.00999450683594,162.0,164.17999267578125,75113600
1728604800,164.19000244140625,169.35000610351562,163.00999450683594,167.88999938964844,42136200
1728864000,167.77000427246094,168.89999389648438,165.14999389648438,165.27000427246094,31757200
1728950400,163.2100067138672,164.1300048828125,155.74000549316406,156.63999938964844,50768000
1729036800,158.07000732421875,158.27999877929688,154.9199981689453,156.1300048828125,30575800
1729123200,160.0,160.44000244140625,156.1999969482422,156.25,29491900
1729209600,157.41000366210938,158.00999450683594,155.55999755859375,155.97000122070312,23823000
1729468800,155.75999450683594,158.0,154.14999389648438,157.89999389648438,25781200
1729555200,156.60000610351562,156.74000549316406,151.91000366210938,154.08999633789062,34997400
1729641600,153.0,153.4499969482422,150.52000427246094,152.91000366210938,26095900
1729728000,154.74000549316406,155.19000244140625,152.35000610351562,153.44000244140625,22877000
1729814400,155.39999389648438,158.91000366210938,155.0500030517578,156.22999572753906,29758500
1730073600,158.5,160.27999877929688,157.0399932861328,159.9199981689453,36010100
1730160000,161.10000610351562,167.50999450683594,158.94000244140625,166.25,71896000
1730246400,153.00999450683594,153.1199951171875,148.10000610351562,148.60000610351562,87701700
1730332800,147.8000030517578,148.67999267578125,143.3300018310547,144.07000732421875,44386600
1730419200,144.44000244140625,144.5399932861328,141.32000732421875,141.86000061035156,39027400
1730678400,141.6999969482422,143.63999938964844,139.72000122070312,140.7100067138672,29117400
1730764800,141.94000244140625,143.0800018310547,140.8000030517578,141.66000366210938,27067300
1730851200,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32911500
1730937600,146.67999267578125,150.1199951171875,145.66000366210938,149.82000732421875,30326400
1731024000,149.38999938964844,150.7100067138672,147.52999877929688,147.9499969482422,27560300
1731283200,147.3800048828125,148.57000732421875,144.91000366210938,147.35000610351562,29868100
1731369600,147.0,147.4499969482422,141.5500030517578,143.6300048828125,33560300
1731456000,142.86000061035156,144.49000549316406,139.07000732421875,139.3000030517578,35146600
1731542400,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400
1731628800,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44217500
1731888000,138.19000244140625,140.89999389648438,137.2100067138672,138.92999267578125,38782400
1731974400,137.41000366210938,139.75,137.13999938964844,139.38999938964844,23131400
1732060800,138.9600067138672,140.77000427246094,135.47999572753906,137.60000610351562,28843100
1732147200,138.8699951171875,140.27999877929688,134.92999267578125,137.49000549316406,29311400
1732233600,137.35000610351562,139.1300048828125,137.0399932861328,138.35000610351562,21784700
1732492800,140.49000549316406,142.35000610351562,139.0500030517578,141.1300048828125,30923100
1732579200,142.5500030517578,142.8000030517578,136.6199951171875,137.72000122070312,32092400
1732665600,137.1999969482422,137.94000244140625,132.9600067138672,136.24000549316406,30175300
1732838400,136.24000549316406,138.58999633789062,135.77999877929688,137.17999267578125,16085700
1733097600,137.9199981689453,142.82000732421875,137.8000030517578,142.05999755859375,33102400
1733184000,142.5800018310547,143.4499969482422,141.0800018310547,141.97999572753906,22665300
1733270400,142.9600067138672,144.1199951171875,141.17999267578125,143.99000549316406,25942700
1733356800,143.67999267578125,143.9499969482422,140.3800048828125,141.36000061035156,29576900
1733443200,141.47999572753906,142.7899932861328,137.39999389648438,138.58999633789062,33576800
1733702400,135.7100067138672,135.77000427246094,130.0,130.8699951171875,57055600
1733788800,131.55999755859375,131.55999755859375,127.06999969482422,127.73999786376953,38907200
1733875200,128.52000427246094,131.2100067138672,126.22000122070312,130.14999389648438,45588100
1733961600,130.0,132.32000732421875,129.07000732421875,130.60000610351562,34267100
1734048000,131.3000030517578,131.3000030517578,124.7699966430664,126.91000366210938,67544700
1734307200,126.01000213623047,127.76000213623047,123.12000274658203,126.69000244140625,42090300
1734393600,124.44999694824219,127.08000183105469,123.1500015258789,125.0199966430664,43314900
1734480000,125.43000030517578,127.75,120.43000030517578,121.41000366210938,49724400
1734566400,122.16000366210938,123.37999725341797,118.44999694824219,118.87999725341797,46160700
1734652800,118.0,121.86000061035156,117.9000015258789,119.20999908447266,53591200
1734912000,120.70999908447266,126.33999633789062,120.47000122070312,124.5999984741211,47777900
1734998400,127.51000213623047,127.51000213623047,124.66000366210938,126.29000091552734,24829600
